epoch,detection_loss,bbox_loss,total_loss,lr
0,0.29475474832079296,0.06462951448252972,0.35938426253893185,0.001
1,0.18881880100387746,0.037940301872847026,0.22675910293865387,0.001
2,0.16349175829640436,0.03440214576833236,0.19789390389800376,0.001
3,0.15068123390054916,0.03271744385018678,0.1833986779269965,0.001
4,0.14435380466206146,0.031718308577680834,0.17607211335883727,0.001
5,0.13567238063801584,0.030598131334766403,0.16627051203947543,0.001
6,0.12512072023776027,0.02912376620961577,0.15424448650930545,0.0001
7,0.12389397970817582,0.029009672896483974,0.15290365280473933,0.0001
8,0.12322917035149644,0.028944987601236156,0.15217415805991805,0.0001
9,0.12229353002012919,0.028815527289362666,0.151109057447642,0.0001
10,0.12126274284003946,0.028734073962282648,0.14999681672133752,0.0001
11,0.12102643766052201,0.028707073416675218,0.14973351114508135,0.0001
12,0.11992153135673775,0.028537931640053648,0.14845946297773618,0.0001
13,0.11926167185806558,0.02847825014091971,0.14773992179414194,0.0001
14,0.11871317028522949,0.028446702346148545,0.1471598727528549,0.0001
15,0.11821672580469295,0.02834670149656894,0.14656342724171442,0.0001
16,0.11753255743390459,0.02828187006704338,0.14581442746283757,0.0001
17,0.11726698065962633,0.028257447311564175,0.14552442808552166,0.0001
18,0.1164274986242623,0.028185276417037868,0.14461277519612362,0.0001
19,0.11593821971579586,0.02812529701377501,0.14406351675577175,0.0001
20,0.11563130104414109,0.028049018815197908,0.14368031992841407,0.0001
21,0.11525339956211922,0.02802941018043805,0.143282809678246,0.0001
22,0.11437650982414366,0.027918213694963768,0.1422947238359,0.0001
23,0.11424635225416296,0.02788165255266306,0.14212800471393197,0.0001
24,0.11378114510927816,0.027886005928334984,0.1416671509089906,0.0001
25,0.11324250598049834,0.027809520571223458,0.1410520265302847,0.0001
26,0.11179019221107063,0.027623576076363055,0.1394137685542064,1e-05
27,0.11145794008503598,0.02761641163093126,0.13907435157186235,1e-05
28,0.11145905806871174,0.027597665493769567,0.13905672349340623,1e-05
29,0.11155869565961306,0.027624049521696843,0.1391827451574909,1e-05
30,0.11136989938595411,0.02759470411902651,0.13896460334777527,1e-05
31,0.11130340797517001,0.027578443110160663,0.1388818512830283,1e-05
32,0.11136162659043775,0.027585395347431797,0.1389470220831654,1e-05
33,0.1111379633026431,0.027576370884085554,0.13871433419625626,1e-05
34,0.11111979762001721,0.0275732500769217,0.1386930474682766,1e-05
35,0.1110713078838099,0.027553135483904416,0.13862444352253775,1e-05
36,0.11104269476745592,0.027575063569199705,0.13861775844622298,1e-05
37,0.1110521859401251,0.02757855485934202,0.13863074080184903,1e-05
38,0.1109436385171569,0.027556855435175893,0.13850049403450831,1e-05
39,0.11096096993245357,0.027550853210051195,0.13851182314250476,1e-05
40,0.11091450312891808,0.027542227147923558,0.1384567303959366,1e-05
41,0.11093122287727225,0.027545070516236145,0.13847629323868496,1e-05
42,0.1107152323560108,0.027528545740620254,0.13824377812521385,1e-05
43,0.11070698133343473,0.02753642284551926,0.1382434041527531,1e-05
44,0.11065404753074469,0.02752498434880353,0.13817903181761884,1e-05
45,0.11061511173739534,0.027521029005155843,0.13813614076875208,1e-05
46,0.11053990939265246,0.027514994327845932,0.13805490360616723,1e-05
47,0.11059314262150499,0.027505411771233276,0.13809855434748217,1e-05
48,0.11049883226718744,0.027500818292979543,0.13799965042916254,1e-05
49,0.11046995118717708,0.027510893647856725,0.13798084502082195,1e-05
50,0.11045150438328381,0.02749506031136836,0.13794656476134534,1e-05
51,0.1104741800919442,0.027502268417011897,0.13797644869236234,1e-05
52,0.11022412460154432,0.02748356705955456,0.13770769180163092,1e-05
53,0.1103088258220183,0.0274842899445149,0.13779311623338544,1e-05
54,0.11015197274553806,0.02746589535899708,0.13761786831652417,1e-05
55,0.11027088212540083,0.027461853259436005,0.13773273550393178,1e-05
56,0.11018243621644157,0.02747799388949981,0.13766043011070517,1e-05
57,0.11000072921785857,0.027465961659160418,0.13746669116761068,1e-05
58,0.11009194362965767,0.02745177290018867,0.13754371648459027,1e-05
59,0.10998472820519639,0.027449409160620112,0.13743413752302183,1e-05
60,0.11002129472106162,0.027444858532732406,0.13746615317757324,1e-05
61,0.10984535540080131,0.0274471022388743,0.13729245718711477,1e-05
62,0.10991820707069257,0.027434462795743856,0.13735266974495958,1e-05
63,0.10975891870477468,0.027428513047430676,0.13718743181651663,1e-05
64,0.10977421734062835,0.02741749244539634,0.1371917098312808,1e-05
65,0.10969340590679127,0.027419264236574665,0.1371126701088284,1e-05
66,0.10965328995386124,0.02741253135911644,0.1370658212391388,1e-05
67,0.10955330777598922,0.02741561986653663,0.13696892737694408,1e-05
68,0.10950050484913085,0.027404485580027865,0.13690499031959136,1e-05
69,0.10947802411320874,0.02738857023951495,0.13686659425268394,1e-05
70,0.10939883913063561,0.02738956695474932,0.13678840595438047,1e-05
71,0.109460145675713,0.027397633932740487,0.13685777966323717,1e-05
72,0.10941731999330509,0.027384782019440477,0.13680210192699718,1e-05
73,0.10932982513619124,0.027391218177764617,0.13672104318771522,1e-05
74,0.10926509136214967,0.02738054159342709,0.13664563298892335,1e-05
75,0.10937872564520144,0.02737751379942574,0.13675623927789424,1e-05
76,0.10930591702099195,0.027387578190421053,0.13669349536623643,1e-05
77,0.10925682083420131,0.027359333006031526,0.13661615358536963,1e-05
78,0.10914444457501402,0.027363790494516073,0.13650823509811288,1e-05
79,0.10910650265052953,0.02735736195826927,0.13646386461832638,1e-05
80,0.10909107817656091,0.02736891418590646,0.13645999208854898,1e-05
81,0.10892769945737765,0.027342028326362067,0.1362697281243513,1e-05
82,0.10894472829883209,0.02734932206723544,0.1362940504565797,1e-05
83,0.10885153318543339,0.027342633279921758,0.13619416648679225,1e-05
84,0.10890175584141555,0.027336967577848134,0.13623872350739397,1e-05
85,0.10907106129619319,0.027332684733783422,0.13640374631223168,1e-05
86,0.10873418324686529,0.027325710210272722,0.1360598937620211,1e-05
87,0.1087409838691087,0.02733080288695405,0.13607178684181112,1e-05
88,0.10873402664652261,0.02732343400311668,0.1360574603471381,1e-05
89,0.10862194144588602,0.02730194871525859,0.13592389037789743,1e-05
90,0.10862321530937996,0.027309249059947402,0.1359324642621419,1e-05
91,0.10859844776446861,0.027294672218144245,0.13589311995164818,1e-05
92,0.1085109276758969,0.027303071447250332,0.13581399908265496,1e-05
93,0.10851386638210557,0.027314634443453664,0.1358285009184533,1e-05
94,0.1085072671827834,0.027306984571735266,0.1358142516544789,1e-05
95,0.10842760637535921,0.027282062272453094,0.135709668726415,1e-05
96,0.10830984989662304,0.027269151884719463,0.13557900149194177,1e-05
97,0.10842178247945236,0.02728816142062778,0.13570994418352614,1e-05
98,0.10834212746004314,0.027276166921953105,0.1356182942104995,1e-05
