epoch,detection_loss,bbox_loss,total_loss,lr
0,0.31153133040250736,0.05457987702603257,0.36611120770143907,0.01
1,0.21096508143426373,0.03890951793684169,0.24987459932995398,0.01
2,0.18391868667893632,0.03639405831304747,0.2203127451587555,0.01
3,0.17531252480003723,0.036261105955426774,0.21157363075329813,0.01
4,0.16733252908601318,0.03539002855026791,0.20272255717495152,0.01
5,0.16072128496111132,0.034496719468125076,0.19521800432960654,0.01
6,0.16000974679062532,0.03428673688755479,0.19429648392075716,0.01
7,0.159845548629934,0.03406475341857173,0.19391030187523642,0.01
8,0.16205398755278005,0.03504143890513237,0.19709542660519133,0.01
9,0.15489892185080884,0.033974860571758,0.1888737823987423,0.01
10,0.15691178558004457,0.03356142087384712,0.19047320651453595,0.01
11,0.11924464864179839,0.027461427339720866,0.14670607593170432,0.001
12,0.11274533057801946,0.026429284293594403,0.13917461475140827,0.001
13,0.10903639247381064,0.026025847524274573,0.13506223993852387,0.001
14,0.10654134005524737,0.025814961217517078,0.13235630158248335,0.001
15,0.10428981336570063,0.025654368041906246,0.12994418129065008,0.001
16,0.10328764000820906,0.025365961988478205,0.1286536018125886,0.001
17,0.10158101173420978,0.02524938730652942,0.12683039918368638,0.001
18,0.10036889802837788,0.0249891658887527,0.12535806376660286,0.001
19,0.0992351389035236,0.024824106354309722,0.1240592452242624,0.001
20,0.09693476983324387,0.024507545321356766,0.1214423153462798,0.001
21,0.0963347288931525,0.02450972993121764,0.12084445885360934,0.001
22,0.09499978278871886,0.02430983298393183,0.11930961584629014,0.001
23,0.09271306275541699,0.024105277209174495,0.11681834009670934,0.001
24,0.09142369287694956,0.023856446180535958,0.11528013917335937,0.001
25,0.09053254516708643,0.02381300026940745,0.11434554530004429,0.001
26,0.09106533476692992,0.023837160919034896,0.11490249569679416,0.001
27,0.08984638100793195,0.023736727086090766,0.11358310812867659,0.001
28,0.08878053729097511,0.023541117784415568,0.11232165499308774,0.001
29,0.0887730757207718,0.023586507462138355,0.1123595830962755,0.001
30,0.08864295519671814,0.023548908515421803,0.11219186378686234,0.001
31,0.08740360459182844,0.023353036251568864,0.11075664105890103,0.001
32,0.0876475491799241,0.02335057522733371,0.11099812430871088,0.001
33,0.0864125009853566,0.023111945517404482,0.10952444656990296,0.001
34,0.08530980889620476,0.0230674319597351,0.10837724095773558,0.001
35,0.08655455204723186,0.02325967779859554,0.10981423003209191,0.001
36,0.08584535486866222,0.023117975809416453,0.10896333070082027,0.001
