epoch,detection_loss,bbox_loss,total_loss
0,0.7567329288475098,32.2831654018826,16.519949156140523
1,0.6881516083838448,18.645701332697794,9.666926512642512
2,0.6918272092228844,18.104823294140044,9.398325246477883
3,0.687441140886337,17.61476553054083,9.1511033905877
4,0.6866998445420038,16.64083839598156,8.66376909377083
5,0.6790161340955704,16.401320941864498,8.54016852000403
6,0.6670469528152829,16.170325718228778,8.41868635964772
7,0.6524128715197245,16.13089620499384,8.391654536837624
8,0.5364587924310139,15.519319655403258,8.027889198727078
9,0.4506652506570967,13.966599577949161,7.208632401057652
10,0.4527005848903505,14.988345380813357,7.720522960027059
11,0.4202826720854593,13.771082348293728,7.095682556667025
12,0.43552633221187287,14.266226760924809,7.350876554610237
13,0.4183707483231075,14.084155218941826,7.251262975117517
14,0.3964742024739583,14.08374237635779,7.240108278062609
15,0.4002606147338474,13.137937523069835,6.769099065235683
16,0.40097925894790226,14.830080902765667,7.615530085942102
17,0.3713697527372648,13.380762455955384,6.876066117059617
18,0.38008619975002983,13.302304570637052,6.841195348709348
19,0.4017459279488003,13.645564593966045,7.023655278342111
20,0.39638234745888484,13.761161350068592,7.078771825820681
21,0.39251299013221075,13.804402729821584,7.098457870029268
22,0.395297481427117,13.620463272881887,7.0078803811754495
23,0.4088893788201468,14.26861692610241,7.338753132593064
24,0.4192338980852611,13.192818732488723,6.806026341423156
25,0.4105786548720466,13.419454574584961,6.915016590602814
26,0.40299855905865867,13.366966656276158,6.884982642673311
27,0.41067217929022654,13.017230435023231,6.713951307629782
28,0.40390549907608636,13.004008845677452,6.7039571527450805
29,0.38106098983969006,12.722959669809493,6.552010328050644
30,0.38921613293507745,12.632413338101099,6.51081471405332
31,0.3926883673384076,12.545505898339409,6.4690971109602184
32,0.4117245180975823,13.578497031378367,6.995110746413943
33,0.37651271952523124,12.106356582944356,6.241434611971417
34,0.4016092892677065,13.650434660533119,7.026021942259773
35,0.3749009319950664,13.71702089763823,7.045960918305412
36,0.4077750900908122,12.86926315701197,6.638519124379234
37,0.4051999265239352,13.284987093910338,6.845093541675144
38,0.3796199873562843,13.182288699679905,6.78095435339307
39,0.3950696729478382,12.92912753423055,6.662098589397612
40,0.42020408974753487,13.100792370145284,6.760498220958407
41,0.35787551495290937,11.439682165781656,5.898778824579148
42,0.35976024587003014,11.825081696586004,6.092420998073759
43,0.4034568156514849,12.756526212843637,6.579991548780411
44,0.3555574237354218,12.405591737656366,6.380574593468318
45,0.3640269320162516,12.176475343250093,6.270251115163167
46,0.3748697917612772,12.2073092233567,6.291089487454248
47,0.35187833413245184,11.26612028621492,5.808999303787473
48,0.40091994641319156,12.578898906707764,6.4899094218299505
49,0.38903026353745235,12.230128068772574,6.309579149125114
50,0.3675304005543391,11.840205851055327,6.103868121192569
51,0.3549643095050539,11.907601909031944,6.131283088335915
52,0.3638958939247661,12.2933686725677,6.328632275263469
53,0.3703121769995916,12.755279628057329,6.56279590773204
54,0.3560479487928133,10.997107036530025,5.67657746965923
55,0.37830832860772573,11.387553487505231,5.882930918345376
56,0.37722819818863795,12.470300704713852,6.423764452101692
57,0.37087584251449224,12.074915113903227,6.222895489798652
58,0.3530735041177462,12.102239025963677,6.227656250908261
59,0.3419807594683435,11.953710200294616,6.147845483961559
60,0.3659303741795676,11.701793352762857,6.033861849043104
61,0.34860078481927753,11.481272553640698,5.914936682534596
62,0.36754510788217426,11.644036217341347,6.005790676389422
63,0.36627011994520825,11.753413291204543,6.059841723669143
64,0.3405964044587953,11.666929721832275,6.003763051260085
65,0.3605502907718931,11.328225885118757,5.84438807623727
66,0.31262199651627315,11.078767466166664,5.695694741748628
67,0.35028734744068174,11.400090406811426,5.875188872927711
68,0.3563488734856484,12.336359765794542,6.346354371025448
69,0.30943110171291566,10.518274322388665,5.413852674620492
70,0.34629572620467536,11.326738660297696,5.836517178823078
71,0.3766000443507755,11.723021711621966,6.049810882598635
72,0.37622712055842084,10.884416985133338,5.63032207034883
73,0.33682267935503096,11.492703293997144,5.91476299270751
74,0.3527447593117517,11.278435744936504,5.815590226461017
75,0.3726132860968983,11.581625711350213,5.97711950256711
76,0.33960462196005714,11.16469769250779,5.752151190288483
77,0.3304851156851602,11.345588373759437,5.8380367528824575
78,0.34458978817103403,11.470691400860984,5.907640631236728
79,0.34368190595081877,10.571779410044352,5.457730656578427
80,0.32209305967839935,11.117393698011126,5.71974333695003
81,0.30097788643269313,10.35866173486861,5.329819823068286
82,0.34539737173962215,11.225009982548062,5.785203680159554
83,0.3579237621928018,11.280369516402956,5.819146625579349
84,0.3423079987840047,11.16628837207007,5.754298168515402
85,0.36270779974403833,10.871898484608483,5.6173031519329735
86,0.3236075798197398,10.97473222490341,5.649169899168468
87,0.32391247697292813,11.115738308618939,5.719825381324405
88,0.3478051031392718,11.168621025388203,5.758213105655852
89,0.3397308402354755,10.721499314383856,5.530615100784908
90,0.34637663714469424,10.946555470663403,5.646466073535738
91,0.32015224628978306,9.966941613999625,5.143546937003968
92,0.36059668601032285,11.418396041506814,5.88949636050633
93,0.3155964780894537,10.319801936073908,5.317699195846679
94,0.33063157092011164,10.181609153747559,5.256120375224522
95,0.3496383240535146,11.255790657467312,5.802714510569497
96,0.37402447182980797,10.82908522893512,5.601554821407984
97,0.31499381895576206,10.392992628945244,5.353993224719214
98,0.33847026101180483,10.284865477728465,5.311667866177029
99,0.33018709695528425,10.899004179333884,5.614595636488899
100,0.3274498527485227,10.742844763256254,5.53514732254876
101,0.3316586259456854,11.251662477614387,5.791660515088884
102,0.2992958542373445,10.114619489700075,5.206957688407292
103,0.3279287546636566,10.081059346123347,5.20449405624753
104,0.3126050971803211,9.832822406102741,5.072713738396054
105,0.3199719986508763,10.40875320207505,5.364362591788883
106,0.3358707430343779,10.580898443857828,5.458384597112262
107,0.30077912457405576,10.511741433824811,5.406260263352167
108,0.3494302702565042,10.888038892594595,5.6187345830221025
109,0.3162490791744656,10.548257286586459,5.432253192341517
110,0.3031268239257828,9.903204554603214,5.103165679507786
111,0.3211652397636383,10.179608413151332,5.25038680954585
112,0.3211535116036733,10.799279114556692,5.56021633602324
113,0.3269815786726891,9.996594807458303,5.161788175976466
114,0.31650096319970633,9.831878743474446,5.074189842693389
115,0.3111392468923614,9.127443964519198,4.7192916169999135
116,0.31835084148342646,10.277541629851811,5.297946237382435
117,0.36067425459623337,10.369736391400535,5.36520528793335
118,0.2982076962907163,10.016221856314038,5.157214775918022
119,0.3147311524029762,10.27353443039788,5.294132785191612
120,0.32463579660370234,10.328191023024301,5.326413385451786
121,0.3214246991371352,9.764693861915951,5.043059284724887
122,0.3291694466320295,10.048306279712254,5.188737827634054
123,0.3167039354642232,10.410196160513257,5.363450057922848
124,0.316387558858546,10.347283121139284,5.331835341831995
125,0.3198734044082581,10.403110530641344,5.361491960192484
126,0.2768764344472734,9.357799072114249,4.817337753280761
127,0.3203395408770395,10.318744129604763,5.3195418081586325
128,0.344958491859928,10.614476158505393,5.47971733032711
129,0.3152751305273601,9.991119702657064,5.153197409614684
130,0.29269318170254194,9.956230935596285,5.124462067134797
131,0.28690568783453535,9.801813034784226,5.044359339608087
132,0.29499622120980235,10.670779004929559,5.4828875954189
133,0.305549956148579,9.929847948134892,5.117698964618501
134,0.32381808166466064,10.617310819171724,5.470564437290979
135,0.31786878951012143,9.841971359555684,5.0799200970029075
136,0.30718207595840336,9.43757919281248,4.872380631310599
137,0.34481857823474066,9.19629416768513,4.770556377986121
138,0.3074102064683324,10.229745702138024,5.268577961694627
139,0.32292965468433166,10.430346564641075,5.3766381210751
140,0.27986515449389576,9.43927880885109,4.859571983889928
141,0.3288340061193421,9.842822048399183,5.085828043165661
142,0.31917081950675874,9.226881314837744,4.77302604819101
143,0.28131395974566065,9.718541326976958,4.999927668344407
144,0.3003743653969159,10.002354330486721,5.15136436432127
145,0.2931756710722333,9.011844846937391,4.652510258886549
146,0.3231244089584502,9.66667183618697,4.994898086502438
147,0.30337990784928914,9.833897847977896,5.068638858341036
148,0.29965643525596647,10.644104957580566,5.4718806857154485
149,0.2880142248930439,9.628190154121036,4.958102173275417
150,0.29344311876902507,9.539862958211748,4.91665304085565
151,0.29199625214650515,10.198799523096236,5.245397868610564
152,0.34077457356311025,9.837021748224894,5.088898128933376
153,0.27708398787275196,9.597643871155997,4.93736389705113
154,0.30225785194881377,9.638816954597594,4.970537403273204
155,0.3099956751342804,9.632606502563235,4.971301086365231
156,0.28501341219932314,10.079883545164078,5.182448468511066
157,0.30729309126498205,9.654528057764447,4.980910585040138
158,0.2995912941793601,9.313526690952362,4.806558993127611
159,0.30667222965331303,10.567399357992505,5.437035797134278
160,0.3053916147540486,10.333646740232195,5.319519137579297
161,0.2986605902394605,9.562260415818956,4.93046049844651
162,0.3204322315397717,10.377048795185392,5.348740517147004
163,0.27632083069710506,10.19762779417492,5.236974332067701
164,0.3051114341332799,10.442323230561756,5.373717345888653
165,0.3260746207975206,9.850380742360676,5.088227680751255
166,0.2745409376091427,9.306325102609302,4.790433019872696
167,0.32206841256646884,9.935419355119977,5.1287439001931086
168,0.29887148998086416,10.250134895718286,5.274503185635521
169,0.28293445848283316,9.952638807750883,5.117786604260641
170,0.324170741415213,9.770624047233945,5.047397409166608
171,0.2691145177989725,10.14067776619442,5.204896143504551
172,0.31999894846526405,9.279793905833412,4.799896440808735
173,0.3041486081386369,9.19758399327596,4.750866292014955
174,0.26482733628816074,9.415398745309739,4.840113024862986
175,0.316513559766232,9.58267867375934,4.949596098491123
176,0.27457514890129603,8.683889619887822,4.4792323717995295
177,0.3328576956594747,9.051496240827772,4.692176962655688
178,0.28294545589458375,9.644251649341886,4.9635985730186345
179,0.29552132866921876,9.4380297206697,4.8667755335096325
180,0.33914941844959107,9.503151337305704,4.921150370249673
181,0.2993829074714865,9.916970809300741,5.108176870951577
182,0.2815054879183807,9.321244207639543,4.801374818597521
183,0.3065284230406322,10.35740089794946,5.331964676342313
184,0.2993827209113136,9.502659653860425,4.901021181590973
185,0.3241998445656564,9.778182574680873,5.051191163441492
186,0.2880963161587715,9.771916635452754,5.030006480595422
187,0.29553089882173234,9.539499051987178,4.91751495997111
188,0.290308267173786,9.48694416076418,4.888626231087579
189,0.33530394094330923,9.939070769718715,5.13718737307049
190,0.3077088155088917,9.51426278977167,4.910985808523875
191,0.3022860824352219,9.185909916484167,4.7440979934874035
192,0.2960464788807763,9.93972332893856,5.11788491029588
193,0.30390302860547624,9.605768790320745,4.954835912537953
194,0.29900711632910226,9.63527572722662,4.967141433367654
195,0.2730240182034553,9.009762355259486,4.6413931922307095
196,0.30311137514691505,10.49548737964933,5.399299405869984
197,0.28874860514724066,10.240355260788448,5.264551917711894
198,0.32591221505214296,9.824776891678098,5.07534456820715
199,0.3043351208879834,9.655304163221329,4.97981961473586
200,0.2846302918735005,9.34478763928489,4.81470897651854
201,0.28260425105690956,10.06203968562777,5.172321966716221
202,0.2776265844466194,9.594411361785163,4.936018977846418
203,0.28718687783158015,9.540792991244604,4.913989937494671
204,0.30586187151216326,9.401507967994327,4.85368491732885
205,0.3022929724483263,9.542327305627248,4.922310125260126
206,0.3021662391367413,9.324874030219185,4.813520124980381
207,0.28493409757576293,9.172719372643364,4.728826712048243
208,0.3094274838055883,9.668033289530921,4.988730390866597
209,0.2779779816194186,9.316940863927206,4.797459418811496
210,0.25977187059701434,9.052991032600403,4.656381485954164
211,0.3070325561695629,9.224498737426032,4.765765648039561
212,0.2658406691773543,9.42219725109282,4.844018953187125
213,0.3199801363997043,9.920028697876702,5.120004387128921
214,0.2796631431177495,9.361900734522987,4.820781949966673
215,0.257336137372823,9.410364514305478,4.833850338345482
