epoch,detection_loss,bbox_loss,total_loss,lr
0,0.6931134655976751,17.96301935280964,9.328066412810307,0.001
1,0.6797467253770039,10.881091187714011,5.780418962430042,0.001
2,0.6132265693822484,9.465224020040719,5.039225294331836,0.001
3,0.6022357509774008,9.1036547430002,4.852945251829305,0.001
4,0.5989856382084501,8.809191460822039,4.704088560335196,0.001
5,0.5967287100424432,8.534559817830468,4.565644239923756,0.001
6,0.5952537912092392,8.323675450246046,4.459464607724718,0.001
7,0.5958668876225781,8.21966248409004,4.407764697530467,0.001
8,0.5955182784681867,8.112895865349254,4.354207066214009,0.001
9,0.5938044704829052,7.962064123457404,4.277934294597358,0.001
10,0.5937718973038303,7.886979980833211,4.240375936410989,0.001
11,0.591524156035891,7.792636579768673,4.192080374735935,0.001
12,0.591141010735445,7.700549244121381,4.14584512163879,0.001
13,0.5897257498874786,7.647707954333846,4.118716861032377,0.001
14,0.5871347646424725,7.581919299569099,4.084527049095008,0.001
15,0.5881606249292944,7.5372314787214725,4.062696051445736,0.001
16,0.589444870591923,7.509013519165622,4.04922918301479,0.001
17,0.5861779356458384,7.387432251766229,3.9868051102206965,0.001
18,0.5845260851702113,7.329071517203264,3.956798802515504,0.001
19,0.5829852403728826,7.226024071881725,3.9045046545138025,0.001
20,0.5815861750939849,7.184581958564224,3.883084073947493,0.001
21,0.5809397152654684,7.160426306876407,3.8706830140132054,0.001
22,0.5803638299938979,7.094238679120495,3.8373012527538712,0.001
23,0.57845288875756,7.011467531228521,3.794960201166238,0.001
24,0.5775344580601735,6.934305974632312,3.755920203628054,0.001
25,0.5771073845161754,6.9003311631026545,3.7387192826362172,0.001
26,0.5782015443227853,6.937369194759685,3.75778537798839,0.001
27,0.5760862318573484,6.86778248647216,3.721934359544402,0.001
28,0.576198065926315,6.764913912791355,3.670555980342209,0.001
29,0.5771947315164433,6.774589201447311,3.675891974929032,0.001
30,0.5740529570230253,6.6999415865369665,3.636997277569619,0.001
31,0.5738033075241527,6.692212662119775,3.633007989567556,0.001
32,0.5735796213529671,6.698117666183763,3.6358486527849916,0.001
33,0.572147938286423,6.668482490405915,3.6203152100751352,0.001
34,0.5728794919077758,6.637362808178944,3.605121144823208,0.001
35,0.5719720842731986,6.589495599649514,3.580733839114001,0.001
36,0.5720442617015474,6.551449769621442,3.561747029328802,0.001
37,0.569688742327842,6.521005487745734,3.54534710744384,0.001
38,0.5707137546721538,6.503828970489988,3.537271372831551,0.001
39,0.5704724775378112,6.485123786197346,3.5277981393656153,0.001
40,0.5681368021448706,6.445477013375349,3.506806903583988,0.001
41,0.5688203096769417,6.453096414067943,3.5109583526659924,0.001
42,0.5683901017638529,6.447679642659084,3.508034876957061,0.001
43,0.5684663689440224,6.403004781455751,3.485735578901449,0.001
44,0.5667378625292687,6.361812023600196,3.464274937939492,0.001
45,0.5679368744989869,6.320777205904578,3.4443570413407247,0.001
46,0.5662354384637942,6.326639963563081,3.4464376990202887,0.001
47,0.5669633436734509,6.293558236140354,3.430260791900052,0.001
48,0.5661508775061104,6.285636081817044,3.425893460109735,0.001
49,0.565187322106331,6.2836576783733005,3.4244224949247517,0.001
50,0.5658933064740175,6.279461874324046,3.4226775936260343,0.001
51,0.5653088054839214,6.300352351680683,3.432830586554898,0.001
52,0.5645776698543767,6.228298079435993,3.3964378628761147,0.001
