epoch,detection_loss,bbox_loss,total_loss,lr
0,0.18650215666128112,5.083033543598803,2.728018932704684,0.0001
1,0.18485298149193388,5.076145836069614,2.7229259134847905,0.0001
2,0.18633062656544433,5.1462280840813355,2.7594446758680706,0.0001
3,0.1847939203622975,5.07546596285663,2.7225269094298157,0.0001
4,0.18504477768570562,5.072730441636677,2.7214099908176856,0.0001
5,0.18372256181473973,5.077375584010836,2.722410348397267,0.0001
6,0.1862126705767233,5.108111366440978,2.7402683436116084,0.0001
7,0.18516586909565744,5.134976018833209,2.7526538885092435,0.0001
8,0.18744739512853983,5.12341145020497,2.749153110045421,0.0001
9,0.1834233779978903,5.084617949739287,2.725732359705092,0.0001
10,0.18343489419055892,5.067996640748616,2.7174332096606872,0.0001
11,0.18530162885973725,5.0849873657468,2.727795309658292,0.0001
12,0.18463691399444507,5.069867942906633,2.7195708887486516,0.0001
13,0.1832091417870944,5.062329026717174,2.7143736564660372,0.0001
14,0.18264107868263993,5.037126230288155,2.7012041822264465,0.0001
15,0.18432528120052966,5.100116056731984,2.734383308434788,0.0001
16,0.1828237750767907,5.068905718718903,2.7172766425941566,0.0001
17,0.18354090086266964,5.093574445458907,2.730328129816659,0.0001
18,0.18529857581929315,5.093110208269916,2.731853666184824,0.0001
19,0.18411432291510738,5.037080200412605,2.702654416048074,0.0001
20,0.1827824035588699,5.0530439992494225,2.709304405164115,0.0001
21,0.18136921949401685,5.049470865273777,2.7061046603359755,0.0001
22,0.18391110304790206,5.058366573309597,2.7130943808374526,0.0001
23,0.18296518488020835,5.038186927384968,2.7020586578151846,0.0001
24,0.18713334655459923,5.127103938332087,2.7506853130799307,0.0001
25,0.18316672006739845,5.087026396884194,2.726679909078381,0.0001
26,0.18245388812656643,5.034195417090308,2.699551591390296,0.0001
27,0.18217393854939484,5.081417270853549,2.72288257109968,0.0001
28,0.1832980804051025,5.060980651952043,2.7137883977044988,0.0001
29,0.18185481504548953,5.051362629178204,2.7075361269938796,0.0001
30,0.1846750057007693,5.05635994899122,2.712854979913446,0.0001
31,0.18519072272355044,5.061872684502903,2.716127071199538,0.0001
32,0.18388447769080538,5.041214444969274,2.704491705834111,0.0001
33,0.1855372132002553,5.053874622417402,2.712474519693399,0.0001
34,0.18407306131682818,5.031957644450514,2.7000518916528438,0.0001
35,0.18230553527798835,5.053899949110007,2.709255506720724,0.0001
36,0.18591830973760992,5.058575174476527,2.7152058942408503,0.0001
37,0.18090207657859295,5.036245638811136,2.6990249111682556,0.0001
38,0.1829047378482698,5.054162547558168,2.7099860137021996,0.0001
39,0.18180456625509867,5.072641067867037,2.718125104904175,0.0001
40,0.18260309222755552,5.06443449213535,2.7148203487637677,0.0001
41,0.1859995160676256,5.066959426372866,2.7194792183139658,0.0001
42,0.1844265447764457,5.0717077828660795,2.7202804390388198,0.0001
43,0.18108185550457315,5.114860764032678,2.7385122428966473,0.0001
44,0.18230758494214166,5.058717935900145,2.7116665568532823,0.0001
45,0.18391356070207643,5.029437904116474,2.698632511911513,0.0001
46,0.18429758814694006,5.0766909937315345,2.722643078127994,0.0001
